id,answer
4918,Mandarin
4919,Yueju
4920,Shengzhou
4921,Shaoju
4922,Yueju
4923,Yueju
4924,Chinese
4925,Hangzhou
4926,Land
4927,Land
4928,eight
4929,Jiangsu
4930,Zhejiang
4931,Hangzhou
4932,Tang
4933,Jiangsu
4934,F-16
4935,one
4936,Paul Scharre
4937,Air Force Reserve the Air National
4938,three
4939,one
4940,Robert Gates
4941,Defense
4942,JFACC
4943,Secretary
4944,six
4945,Military Service Branch
4946,Department of the Air Force
4947,Department of the Air Force
4948,US
4949,US
4950,Continental United States
4951,US
4952,Space Control
4953,President
4954,Department of Defense
4955,JFC's
4956,Nuclear
4957,Air Force
4958,Minot AFB Barksdale AFB
4959,Air Force
4960,Department of Defense
4961,Each CCDR
4962,
4963,OCA
4964,Department
4965,OCA
4966,Counterair DCA
4967,one
4968,USAF
4969,Counterair DCA
4970,Air Force
4971,US
4972,Space Control
4973,US
4974,JP
4975,US
4976,JP
4977,Air Force Air Force-protected
4978,CNE
4979,CND
4980,Secretary
4981,Air Force
4982,Global Information Grid
4983,CNE
4984,CNE
4985,CNE
4986,Defense
4987,JP
4988,Department of Defense
4989,JP
4990,Joint National Intelligence Support Military Operations
4991,Department of Defense
4992,Air Force Network Operations
4993,ROMO
4994,OCA
4995,AETF
4996,JP
4997,Air Force
4998,Air Mobility Operations
4999,Air Force
5000,C-5
5001,JP
5002,Evacuation
5003,JP
5004,Defense SECDEF
5005,USAF
5006,Recovery PR
5007,US
5008,2007
5009,Assistance Operations
5010,Senate
5011,may
5012,C-12
5013,AETF
5014,DCA
5015,USAF
5016,DCA
5017,Global Integrated ISR
5018,Department
5019,one
5020,Force's
5021,Army Air Forces USAAF
5022,Harry S Truman
5023,Department of Defense
5024,1949
5025,Army
5026,1947
5027,Chuck Yeager
5028,KC-X
5029,Winslow Wheeler
5030,2008
5031,2005
5032,BEAST
5033,USAF
5034,Military Training Instructors MTI
5035,2007
5036,Joint National Intelligence Support Military Operations
5037,330-COMMA-000
5038,2005
5039,Michael Wynne
5040,Robert Gates
5041,Taiwan
5042,Michael Wynne
5043,24 October 2008
5044,Budget
5045,Mike Hostage
5046,Air Force Reserve Air National Guard
5047,AETF
5048,Department of Defense
5049,Specific
5050,208 million
5051,one
5052,Robert Gates
5053,Office
5054,Air Force
5055,Air Staff
5056,Robert Gates
5057,USTRANSCOM
5058,USTRANSCOM
5059,Secretary
5060,United States Armed Forces
5061,Air Force
5062,Component Numbered Air Force C-NAF
5063,JP
5064,Nineteenth Air Force
5065,three
5066,JP
5067,NCO
5068,US
5069,BEAST
5070,NCO
5071,Air Force Office of Special Investigations AFOSI
5072,one
5073,one
5074,Second Air Force
5075,one
5076,Airman Basic E-1
5077,E-1
5078,1980
5079,21
5080,Air Force
5081,Air Force Reserve the Air National Guard
5082,two
5083,Harry S Truman
5084,Promotion
5085,San Antonio
5086,San Antonio
5087,16
5088,16
5089,Title
5090,1947
5091,1958
5092,1959
5093,1959
5094,E-4
5095,E-4
5096,E-4
5097,Army Marine Corps
5098,USAF
5099,E-5
5100,NCO
5101,USAF
5102,USAF
5103,1947
5104,1993
5105,Enlisted
5106,E-1
5107,Security Forces
5108,Secretary
5109,one
5110,United States Air Force Academy
5111,United States Air Force Academy
5112,Texas
5113,Line
5114,may
5115,Department of the Air Force
5116,The Department
5117,OTS
5118,Fit Fight
5119,US Air Force
5120,1 June
5121,75
5122,75%
5123,F-16 Fighting Falcon
5124,USAF
5125,Line
5126,USAF
5127,USAF
5128,one
5129,Army
5130,Defense
5131,US
5132,one
5133,B-2A
5134,B-2A
5135,30
5136,B-21
5137,USAF
5138,Department of the Air Force
5139,Air Force
5140,USAF
5141,USAF Air Demonstration
5142,EM
5143,EM
5144,USAF Air Demonstration
5145,AETF
5146,USAF Air Demonstration
5147,2-COMMA-025
5148,Department of the Air Force
5149,USAF Air Demonstration
5150,II
5151,Department of the Air Force
5152,USAF's KC-135 KC-10
5153,USAF
5154,USAF
5155,USAF
5156,United States Air Force
5157,United States Air Force
5158,Robert Gates
5159,USAF
5160,Jr
5161,one
5162,Department of the Air Force
5163,Joint Chiefs of
5164,Paul Scharre
5165,one
5166,Paul Scharre
5167,Department of the Air Force
5168,Many
5169,Army
5170,Army
5171,United States Air Force
5172,one
5173,Aim High
5174,Daniel
5175,Northwestern University Law Review
5176,1885
5177,2008
5178,2008
5179,Georgetown University
5180,Wildcats
5181,1869
5182,1869
5183,Evanston Campus Framework Plan
5184,Freshman Urban Program
5185,Lincoln Avenue Clark Street
5186,Chicago
5187,2008
5188,The Association of American Universities
5189,Northwestern University Law Review
5190,2008
5191,Rickettsia
5192,Texas AM University
5193,Starzl
5194,Big
5195,nine
5196,DePaul University Loyola University
5197,Daniel Hale Williams
5198,1869
5199,Northwestern
5200,Frances Willard
5201,Frances Willard
5202,Wildcats
5203,Kellogg School
5204,Streeterville
5205,The Association of American Universities
5206,Institute of
5207,1920 1939
5208,Walter Dill
5209,Northwestern the University of Chicago
5210,Frances Willard
5211,Northwestern Community Development Corps NCDC
5212,II
5213,50-COMMA-000
5214,G
5215,1948
5216,Rashidi Wheeler
5217,George Ryan
5218,Innocence Project
5219,Illinois
5220,Arnold R
5221,1907
5222,Northwestern's
5223,Quaecumque
5224,Philippians
5225,Northwestern's
5226,34.0
5227,Graduate School
5228,Science Athletics
5229,South Campus
5230,South Campus
5231,University of Chicago
5232,Northwestern's
5233,Foster Davis
5234,Evanston Davis Street Metra
5235,Football
5236,3.44
5237,Walter Dill
5238,Rogers
5239,School of Commerce Levy Mayer Hall
5240,DePaul University Loyola University
5241,Evanston Qatar
5242,Through the Medill School of Journalism School of Communication
5243,Qatar Foundation Education
5244,February 2016
5245,Medill School of Journalism School of Communication
5246,Joseph P
5247,30
5248,Weinberg College of Arts Sciences
5249,Green Power Leadership Club
5250,Osborn
5251,LEED-certified
5252,20%
5253,30%
5254,1892
5255,Evanston Davis Street Metra
5256,Arnold R
5257,3-COMMA-401
5258,Osborn
5259,August 31
5260,Robert F
5261,124
5262,124
5263,3-COMMA-272
5264,3-COMMA-272
5265,2-COMMA-190
5266,MD
5267,2-COMMA-190
5268,twelve
5269,four
5270,September
5271,201213
5272,Chicago
5273,44
5274,17-COMMA-200
5275,472 million
5276,six
5277,six
5278,six
5279,six
5280,six
5281,2010
5282,2020
5283,91%
5284,50%
5285,50%
5286,April 2016
5287,Rahm Emanuel
5288,Rahm Emanuel
5289,Rahm Emanuel
5290,four
5291,4.9million
5292,four
5293,University Library
5294,Herskovits Library of African Studies
5295,1917
5296,Chicago
5297,550 million
5298,Richard Silverman
5299,247
5300,Center Interdisciplinary Exploration Research Astrophysics
5301,Chicago
5302,Center Interdisciplinary Exploration Research Astrophysics
5303,Center Interdisciplinary Exploration Research Astrophysics
5304,Buffett Center International Comparative Studies the Office
5305,13 million
5306,Sunday
5307,Dillo Day
5308,9
5309,Wildcat Welcome
5310,Alma Mater
5311,AP
5312,Rebecca Crown Center
5313,2012
5314,Rebecca Crown Center
5315,Two
5316,Lee Phillip Bell
5317,Student Theatre Coalition
5318,nine
5319,Great Room Jones Residential College
5320,13 million
5321,Rahm Emanuel
5322,Freshman Urban Program
5323,Global Engagement Summer Institute GESI
5324,Evanston Chicago
5325,39%
5326,21
5327,18
5328,Residential College of Cultural Community Studies CCS
5329,Bobb-McCulloch
5330,Chicago Transit
5331,Wallace Abbey
5332,1885
5333,Wallace Abbey
5334,Northwestern Flipside
5335,Northwestern University Law Review
5336,Northwestern University School of Law
5337,four
5338,The Northwestern Journal of Technology Intellectual Property
5339,Northwestern University School of Law
5340,Northwestern Journal of Technology Intellectual Property
5341,Northwestern University
5342,four
5343,Northwestern University
5344,Northwestern mafia
5345,January
5346,Sherman
5347,Policy
5348,2010
5349,Northwestern
5350,Northwestern
5351,Northwestern
5352,19
5353,19
5354,five
5355,Ryan Field
5356,12
5357,Patten Gymnasium
5358,Wildcats
5359,Wildcats
5360,The Purple
5361,Evanston wildcats
5362,Furpaw
5363,Northwestern Athletics Willie
5364,Furpaw
5365,Furpaw
5366,Wildcats
5367,73
5368,34
5369,NCAA
5370,NCAA
5371,North Northwestern
5372,Rod Blagojevich
5373,four
5374,August 2001
5375,Warren Beatty
5376,NCAA
5377,eleven
5378,Michael Bailey
5379,Mortensen
5380,Mortensen
5381,David Axelrod
5382,George McGovern
5383,Howard Hanson
5384,George McGovern
5385,Arthur Joseph Goldberg
5386,Rod Blagojevich
5387,Mary Zimmerman
5388,Northwestern's School of Communication
5389,Northwestern's School of Communication
5390,Evanston
5391,Robert F
5392,38
5393,USA
5394,Turkey
5395,13
5396,Elisabeth Bumiller
5397,Mary Thomson Hospital
5398,Daniel Hale Williams
5399,Mary Harris Thompson
5400,Mary Harris Thompson
5401,Mary Harris Thompson
5402,Christian
5403,Martin Luther
5404,Christendom
5405,Huldrych Zwingli
5406,Puritan
5407,Protestantism
5408,English
5409,Apostolic Full Gospel
5410,Bible
5411,Apostolic Full Gospel
5412,San Pedro
5413,Calvin
5414,Geneva
5415,Mother Church
5416,Hugo Grotius Samuel Pufendorf
5417,Roman Catholic Church
5418,Christian
5419,Lutheranism
5420,World Council of Churches
5421,five
5422,Evangelicalism
5423,German
5424,Church
5425,Thomas Cranmer
5426,Puritans England
5427,Reformation
5428,may
5429,Holy Spirit
5430,four
5431,Holy Spirit
5432,Netherlands
5433,Reformed
5434,Protestant
5435,Enlightenment
5436,Bible
5437,Westphalia
5438,Christ
5439,Roman Catholic Church
5440,Europe
5441,Christ
5442,Europe
5443,Westphalia
5444,Puritan
5445,Protestants
5446,Christ
5447,Arnold of Brescia
5448,Peter Waldo
5449,1215
5450,England
5451,Italian
5452,Puritan
5453,English
5454,five
5455,five
5456,Jan Husa Roman Catholic
5457,31 October 1517
5458,Martin Luther
5459,Virgin Mary
5460,31 October 1517
5461,John Calvin
5462,John Calvin
5463,Church
5464,Geneva
5465,Germany
5466,Europe
5467,Huguenots
5468,Reformed
5469,Anglicanism
5470,August 1572
5471,Henry
5472,Huldrych Zwingli
5473,Pentecost-like
5474,Hesse
5475,Lutheran
5476,Roman Catholic Church
5477,Henry
5478,1534
5479,Elizabethan Religious Settlement
5480,1540
5481,Mother Church
5482,Counter-Reformation
5483,Anglican
5484,Uniting Church Australia the United Church of Christ the Philippines
5485,Reformed
5486,Reformed
5487,1560
5488,Scotland
5489,John Knox
5490,Mary of Guise
5491,1560
5492,Eighty
5493,Westphalia
5494,Eighty
5495,Eighty
5496,Westphalia
5497,First Great Awakening
5498,Puritan
5499,1790
5500,Great Awakenings Britain North
5501,1790
5502,Great Awakenings Britain North
5503,Britain North
5504,Methodism
5505,Great Awakenings Britain North America
5506,Great Awakenings Britain North
5507,Social Gospel Movement
5508,First Great Awakening
5509,South America
5510,Protestant Christianity
5511,Christians Protestant Catholic
5512,Protestant Christianity
5513,Roman Catholic Church
5514,United States
5515,One
5516,New England
5517,Quaker
5518,Church of North India
5519,Nigeria China
5520,Europe
5521,North America
5522,North America
5523,United States
5524,Thomas Cromwell
5525,Reformer
5526,John Knox
5527,Holy Communion
5528,Radical Reformation
5529,Church of North India
5530,Church
5531,Westphalia
5532,Protestant Reformation
5533,Jesus Christ
5534,Protestant
5535,Christendom
5536,two
5537,Protestant
5538,Protestant
5539,Roman Catholicism Eastern
5540,2007
5541,Martin Luther
5542,Mother Church
5543,Elizabethan Religious
5544,Protestantism
5545,Anglican Communion
5546,Reformation
5547,Anabaptist
5548,Lutheranism
5549,Bible
5550,Bible
5551,28
5552,Lutheran World Federation Catholic Church
5553,28
5554,German
5555,one
5556,New Testament
5557,Magisterial Protestants Roman Catholics
5558,Roman Catholic
5559,Anglican Communion
5560,80 million
5561,Mother Church
5562,80 million
5563,Anglican Church
5564,Mother Church
5565,The Church of England
5566,Henry
5567,Thomas Cranmer
5568,Protestantism
5569,New Testament
5570,Protestant
5571,England
5572,New Testament
5573,Scripture
5574,Amsterdam
5575,Roger Williams
5576,England
5577,Noll
5578,England
5579,Reformation
5580,Calvinist
5581,Reformed
5582,Broadly
5583,Calvin
5584,Today
5585,one
5586,Lutheran World Federation
5587,72 million
5588,Thomas Cranmer
5589,Charles
5590,John Wesleyan Anglican
5591,England
5592,one
5593,Puritan
5594,Charles
5595,Jesus
5596,Soteriologically
5597,Charles
5598,Merton
5599,Martin Luther
5600,Apostolic Full Gospel
5601,Pentecostals
5602,Christians Protestant Catholic
5603,Christendom
5604,Assemblies of God the Church of God Christ
5605,279 million
5606,Christians Protestant Catholic
5607,Pentecostal Charismatic Christianity
5608,279 million
5609,Anabaptist
5610,Anabaptist
5611,Protestant
5612,Christians
5613,Dublin
5614,Dublin
5615,Thomas Cranmer
5616,one
5617,The Brethren
5618,Christianity
5619,
5620,Christianity
5621,Friends
5622,Friends
5623,Zwingli
5624,Roman Catholic Church
5625,Roman Catholic Church
5626,Bill Subritzky
5627,English
5628,Roman Catholic
5629,New England
5630,England
5631,English
5632,America
5633,1964
5634,Bennett
5635,Episcopalian Dennis Bennett
5636,Minneapolis
5637,Richard
5638,Minnesota
5639,California
5640,Touched
5641,Richard
5642,Terry
5643,Reformed
5644,USA
5645,Canterbury
5646,Reformed
5647,Puritans
5648,Puritans
5649,Church
5650,Church
5651,1619
5652,Reformed
5653,Church
5654,Puritan
5655,Puritans
5656,Westminster Assembly
5657,Reformation
5658,Catholic Church
5659,1950
5660,1950
5661,Roman Catholic Church's
5662,English Reformation
5663,60
5664,Puritans
5665,Red Cross
5666,Pennsylvania
5667,five
5668,English Reformation
5669,Pentecostals
5670,Protestant
5671,Industrial
5672,Tausch
5673,Arno Tausch Corvinus University of Budapest
5674,Tausch
5675,Arno Tausch Corvinus University of Budapest
5676,Global Value Development Index
5677,Protestantism
5678,Du Pont
5679,Protestantism
5680,five
5681,Some Protestant
5682,English Puritanism German Pietism
5683,English Puritanism German Pietism
5684,Merton Thesis
5685,Puritan Revolution English Civil War
5686,Protestant
5687,Martin Luther
5688,Calvin
5689,1523
5690,Calvin
5691,two
5692,Calvin's
5693,Calvin
5694,Thomas Cranmer
5695,Christocentric
5696,Baruch Spinoza Pierre Bayle
5697,Calvin
5698,Pilgrim Fathers
5699,Australia
5700,Christ
5701,Plymouth Colony
5702,United States
5703,England
5704,Church
5705,John Smyth Thomas Helwys
5706,American French Revolutions
5707,Assemblies of God the Church of God Christ
5708,John Milton John Locke's
5709,The Church of England
5710,United Nations
5711,1
5712,1740
5713,1865
5714,Hugo Grotius Samuel Pufendorf
5715,Peter Waldo
5716,England
5717,Otto von Bismarck
5718,Social Gospel Movement
5719,Church
5720,United States
5721,Germany
5722,Washington Irving
5723,Edmund Spenser
5724,Charles
5725,Washington Irving
5726,Protestant Reformation
5727,Roman Catholic Church Protestant
5728,Roman Catholic Church Protestant
5729,Roman Catholic Church's
5730,Roman Catholic Church Protestant
5731,Martin Luther
5732,Roman Catholic Church
5733,Jesus Christ
5734,One
5735,Protestant
5736,Martin Luther
5737,Roman Catholic Church
5738,Protestant
5739,Council of Trent
5740,one
5741,World Council of Churches
5742,Minneapolis
5743,Church of North India
5744,US-based United Church of Christ
5745,One
5746,Roman Catholic
5747,Roman Catholic Church Protestant
5748,Huldrych Zwingli
5749,Mother Church
5750,Roman Catholic Church Protestant
5751,1999
5752,Calvin
5753,18 July 2006
5754,Lutheran World Federation Catholic Church
5755,Lutheran World Federation Catholic Church
5756,279 million
5757,one
5758,25%40%
5759,Sub-Saharan
5760,China
5761,Reformation
5762,2000
5763,Estonia Hungary
5764,one
5765,Communist
5766,Africa
5767,II
5768,59%
5769,2010
5770,UK Germany
5771,First Republic of Armenia
5772,Christianity
5773,Nairi
5774,Western Armenia
5775,860
5776,Western Armenia
5777,Armenian
5778,one
5779,1922
5780,Turkey
5781,Turkey Azerbaijan
5782,401
5783,Armenian Genocide
5784,Persians
5785,1991
5786,Yerevan
5787,Armenia
5788,Nairi
5789,Seleucid Empire
5790,Achaemenid Empire
5791,BC
5792,Woodrow Wilson
5793,Persian Empire's
5794,Turkey
5795,two
5796,Vladimir Lenin
5797,Prince
5798,Ashot
5799,Northern Eastern Armenia
5800,Armenian
5801,1045
5802,1071
5803,782
5804,1071
5805,Byzantine
5806,Syunik Vayots Dzor
5807,Zakarids
5808,Artsakh Utik the Kingdom
5809,Greater Armenia
5810,1071
5811,Ottoman Empire Safavid Empire
5812,Armenian
5813,Armenian
5814,two
5815,European
5816,1915 1917
5817,Ottoman Empire
5818,Gagik
5819,Armenia
5820,Dashnaktsutyun
5821,Armenia
5822,Revolutionary Federation
5823,28 May
5824,April 1909
5825,20
5826,1908
5827,Hamidian
5828,1914
5829,Armenia
5830,24 April 1915
5831,Imperial Russian Army
5832,Turkey
5833,Soviet
5834,one
5835,one
5836,one
5837,one
5838,one
5839,one
5840,Toynbee
5841,one
5842,64%
5843,Nikolai Yudenich
5844,Nikolai Yudenich
5845,1917
5846,Armenian Soviet Socialist Republic
5847,28 May
5848,Alexandropol
5849,United States
5850,Woodrow Wilson
5851,1918
5852,Alexandropol
5853,2 December
5854,Armenian
5855,1991
5856,Grigoriy Ordzhonikidze
5857,1920
5858,4 March 1922
5859,Batumi
5860,Armenia
5861,Kazm Karabekir
5862,two
5863,Joseph Stalin
5864,Soviet Union
5865,4 March 1922
5866,Andranik Ozanian Tovmas Nazarbekian
5867,1967
5868,two
5869,Armenia
5870,Tsitsernakaberd
5871,1993
5872,484-COMMA-000
5873,1994
5874,Azerbaijan Nagorno-Karabakh
5875,New Armenian Army NAA
5876,1991
5877,NAA Soviet Internal Security Forces MVD
5878,five
5879,Kars
5880,Azerbaijan
5881,78%
5882,1993
5883,Parthia
5884,Vazgen Sargsyan
5885,Western World
5886,85%
5887,1994
5888,Organisation Security Co-operation Europe OSCE
5889,Turkey Azerbaijan
5890,28 May
5891,Nikolai Yudenich
5892,5.21
5893,29
5894,Moldova
5895,Council of Europe US Department of State
5896,Treaty
5897,Turkey Azerbaijan
5898,Turkey
5899,1993
5900,Turkey
5901,1991
5902,Woodrow Wilson
5903,10 October 2009
5904,President
5905,Woodrow Wilson
5906,President
5907,Russia
5908,Armenian Middle Eastern
5909,Turkey
5910,Kazm Karabekir
5911,2005
5912,
5913,France Greece
5914,1993
5915,1991
5916,1991
5917,Armenian Army
5918,Serzh
5919,Seyran Ohanyan
5920,Collective Security Treaty Organisation CSTO
5921,NATO
5922,1993
5923,46
5924,Western Armenia
5925,twelve
5926,915
5927,Greek
5928,Intel Corporation
5929,First Republic of Armenia
5930,Armenia
5931,Turkey Azerbaijan
5932,1991
5933,Turkey Azerbaijan
5934,40%
5935,20%
5936,25-COMMA-000
5937,1988
5938,1953
5939,USSR
5940,Eastern Armenia
5941,1995
5942,Nagorno-Karabakh
5943,Republic of Armenia
5944,World Bank
5945,European Bank Reconstruction Development EBRD
5946,European Bank Reconstruction Development EBRD
5947,1.1billion
5948,5 February 2003
5949,15%
5950,Tensions
5951,June 1994
5952,June 1994
5953,35%
5954,American University of Armenia
5955,1933
5956,seventy
5957,1992
5958,one
5959,1930
5960,1930
5961,Heratsi
5962,Mkhitar Heratsi
5963,Mkhitar Heratsi
5964,1957
5965,India
5966,OLPC
5967,American University of Armenia the QSI International School of
5968,The American University of Armenia
5969,Continental
5970,Mesrop Mashtots
5971,Aram Khatchaturian
5972,Armenian
5973,Vosbikian Band
5974,Nagorno-Karabakh
5975,Western Armenia
5976,Richard Hagopian
5977,Ministry of Defence
5978,Middle Eastern Armenian
5979,Sirusho
5980,One
5981,Armenians
5982,Armenian
5983,Armenians
5984,MVD
5985,1922
5986,One
5987,Wednesdays
5988,16-COMMA-000
5989,Republic Square
5990,16-COMMA-000
5991,Tsaghkadzor
5992,Tsaghkadzor
5993,Union of European Football Associations UEFA International Ice Hockey Federation IIHF
5994,United States
5995,Summer Olympics
5996,two
5997,Helsinki
5998,1992
5999,FC Ararat Yerevan
6000,FC Ararat Yerevan
6001,September 2011
6002,eight
6003,Mkhitar Heratsi
6004,2005
6005,Soviet Union
6006,9.3million
6007,16
6008,Moscow
6009,Karabakh
6010,Mediterranean
6011,United States
6012,Great Plains
6013,Fenneman's
6014,1916
6015,High Plains
6016,The Great Plains
6017,Great Plains
6018,10 million
6019,10 million
6020,Francisco Vzquez de Coronado
6021,Hernando de Soto
6022,Oklahoma Texas
6023,Spanish
6024,Great Plains
6025,High Plains
6026,20
6027,High Plains
6028,Great Plains
6029,1870
6030,Plains
6031,Rocky Mountains the United States Canada
6032,Europe
6033,1920
6034,Frederick Jackson Turner
6035,6-COMMA-000
6036,360-COMMA-000
6037,Grange
6038,Great Plains
6039,High Plains
6040,High Plains
6041,Texas Louisiana Coastal Plains
6042,Great Plains
6043,High Plains
6044,Francisco Vzquez de Coronado
6045,Great Plains
6046,Great Plains
6047,1870
6048,European
6049,1870
6050,25 million
6051,
6052,Great Plains
6053,Great Plains
6054,1862
6055,1862
6056,European
6057,1904
6058,1871
6059,Nicholas
6060,Rome
6061,one
6062,Rome
6063,St Paul's Cathedral
6064,Latin
6065,Diocese
6066,Dominum
6067,Roman Curia
6068,769
6069,Nicholas
6070,1059
6071,1244
6072,Cardinals
6073,Rome
6074,1567
6075,1567
6076,Pope Zacharias
6077,747
6078,one
6079,1059
6080,1563
6081,Pius
6082,1563
6083,Pius
6084,French
6085,Bishop of Rome
6086,France
6087,1962
6088,Henry
6089,six
6090,three
6091,John
6092,1971
6093,eighty
6094,1971
6095,Popes
6096,Rome
6097,Pope
6098,Dean
6099,VIII
6100,Prince
6101,VIII
6102,Pius X
6103,Prince
6104,James-Charles Noonan
6105,Milwaukee Catholic News Service
6106,Cardinal
6107,Cardinals
6108,Sanctae Ecclesiae Cardinalis
6109,College of Cardinals
6110,Holy Roman Church
6111,1378
6112,1899
6113,one
6114,1059
6115,Rome
6116,College of Cardinals
6117,one
6118,John XXIII
6119,Bishop
6120,College of Cardinals
6121,Pope
6122,one
6123,1899
6124,Pius
6125,1059
6126,1962
6127,one
6128,Pope
6129,1059
6130,Cardinal Vicar
6131,Eastern Catholic Churches
6132,College of Cardinals
6133,Pope
6134,Eastern Catholic Churches
6135,one
6136,Cardinals
6137,1563
6138,College of Cardinals
6139,Eastern Catholic
6140,Latin-rite
6141,Holy Roman Church
6142,Rome
6143,may
6144,Holy Roman Church
6145,Pope
6146,1917
6147,1917
6148,Pope
6149,Rome
6150,1962
6151,one
6152,one
6153,1059
6154,Dominum
6155,Ostia
6156,John Paul
6157,Pope Innocent
6158,50
6159,three
6160,one
6161,one
6162,Rome
6163,three
6164,protopriest Paulo Evaristo Arns
6165,protopriest Paulo Evaristo Arns
6166,Pope
6167,Cardinal
6168,Paul
6169,Paul
6170,Cardinal
6171,Diocese
6172,one
6173,1587
6174,six
6175,Pope
6176,three
6177,North Carolina
6178,Atlantic Coastal Plain
6179,Great Smoky Mountains
6180,Appalachian Mountain
6181,Piedmont
6182,The Piedmont
6183,91 122
6184,Atlantic Seaboard
6185,Atlantic Seaboard
6186,Brushy Mountains
6187,Great Smoky Mountains
6188,The Black Mountains
6189,United States
6190,90
6191,Atlantic Ocean
6192,Atlantic Ocean
6193,Atlantic Ocean
6194,89
6195,Piedmont
6196,Piedmont
6197,90
6198,38
6199,Piedmont
6200,Atlantic Ocean
6201,40
6202,Piedmont
6203,20
6204,English Thirteen Colonies
6205,Brushy Mountains
6206,The Appalachian Mountains
6207,Appalachian Mountains
6208,40
6209,may
6210,Florida Louisiana
6211,South Carolina
6212,Piedmont
6213,Hurricane Floyd
6214,4
6215,20
6216,20
6217,Appalachian Mountain
6218,Piedmont
6219,Piedmont
6220,200
6221,Mississippian
6222,1000
6223,Pamlico
6224,South Carolina
6225,African American
6226,Virginia
6227,Virginia
6228,1718
6229,1996
6230,South Carolina
6231,1729
6232,South Carolina
6233,Outer Banks
6234,1718
6235,New Bern
6236,South Carolina
6237,William Tryon
6238,Charles I Latin Carolus
6239,Piedmont
6240,North Carolina
6241,7-COMMA-800
6242,684
6243,George Washington
6244,Washington District
6245,1800
6246,Piedmont
6247,Tidewater
6248,Virginia
6249,3
6250,1865
6251,Reconstruction Era
6252,Tidewater
6253,1870
6254,1870
6255,State House of Representatives the State
6256,Altria
6257,1896
6258,1896
6259,four
6260,North Carolina
6261,Americans
6262,1899
6263,Americans
6264,1964
6265,Confederacy
6266,South Carolina
6267,one
6268,Piedmont
6269,Piedmont
6270,Great Britain
6271,Charles I Latin Carolus
6272,Franklin
6273,Charlotte
6274,Charlotte
6275,one
6276,Piedmont
6277,200
6278,Pardo
6279,Asheville
6280,Morganton
6281,Mississippian
6282,Richmond
6283,Joara
6284,1540
6285,Walter Raleigh
6286,Elizabeth
6287,1584
6288,Carolina
6289,two
6290,Virginia
6291,1663
6292,1663
6293,Latin Carolus
6294,1663
6295,English
6296,North Carolina
6297,Virginia
6298,Nathaniel Batts
6299,one
6300,South Carolina
6301,South Carolina
6302,North Carolina
6303,North Carolina
6304,American Revolution
6305,Spanish
6306,English
6307,Welsh
6308,African
6309,African
6310,1776
6311,April 12
6312,Piedmont
6313,Piedmont
6314,1000
6315,Cornwallis
6316,Banastre Tarleton
6317,Nathanael Greene
6318,North Carolina
6319,Charlotte
6320,Catawba River
6321,1781
6322,March 15
6323,Greensboro
6324,Greensboro
6325,North Carolina
6326,1789
6327,1840
6328,Raleigh
6329,Appalachian Mountain
6330,Virginia
6331,Quakers Mennonites
6332,Revolution
6333,William Tryon
6334,Wilmington Edenton
6335,Wilmington Raleigh Railroad
6336,North Carolina Railroad
6337,Raleigh
6338,1810
6339,South Carolina
6340,Tidewater
6341,30-COMMA-463
6342,North Carolina
6343,330-COMMA-000
6344,South Carolina
6345,June 8
6346,May 7
6347,May 20
6348,Confederacy
6349,Civil War
6350,Piedmont
6351,2-COMMA-000
6352,1862 1863
6353,Abraham Lincoln
6354,April 1865
6355,Carolinas
6356,Joseph Johnston
6357,Joseph Johnston
6358,Henry Wyatt
6359,North Carolina
6360,North Carolina
6361,June
6362,July 1863
6363,North Carolina
6364,Baptists
6365,Piedmont
6366,Piedmont
6367,Methodism
6368,Latin America
6369,Latin America
6370,Latin America
6371,Piedmont
6372,Guilford County
6373,English Thirteen Colonies
6374,17.9
6375,United
6376,Tobacco Road
6377,Indiana
6378,1976
6379,four
6380,1992
6381,1992
6382,North Carolina
6383,Dan Forest
6384,State House of Representatives the State Senate
6385,Pat McCrory
6386,National Forests
6387,David Rouzer
6388,Charlotte-Mecklenburg Schools
6389,Earl Granville
6390,2009
6391,115
6392,Guilford County
6393,Western Carolina University
6394,1795
6395,Western Carolina University
6396,Western Carolina University
6397,17
6398,Pfeiffer University
6399,Pfeiffer University
6400,Belmont Abbey College the Catholic
6401,University of North Carolina
6402,three
6403,Raleigh-based Carolina Hurricanes
6404,Raleigh-based Carolina Hurricanes
6405,National Football League the Charlotte Hornets of the National Basketball Association
6406,Carolina Panthers
6407,two
6408,North Carolina
6409,Charlotte
6410,Concord
6411,18
6412,Greensboro
6413,Greensboro
6414,ACC Championship Game The Belk Bowl
6415,Four two
6416,Appalachians
6417,Great Balsam Mountains
6418,Great Smoky Mountains
6419,two
6420,Asheville
6421,The Carolina Hurricanes NHL
6422,National Hockey League
6423,Haywood Hall House Gardens
6424,Fayetteville
6425,South Carolina
6426,North Carolina
6427,Towns
6428,five
6429,South Carolina
6430,South Carolina
6431,North Carolina South Carolina
6432,Juan Pardo
6433,United States
6434,two
6435,North Carolina
6436,North Carolina
6437,Manteo
6438,1.2billion
6439,1.2billion
6440,1.2billion
6441,North Carolina Museum of Art
6442,C
6443,Hanes Mall Winston-Salem Crabtree Valley Mall
6444,Hanes Mall Winston-Salem Crabtree Valley Mall
6445,Four
6446,Hanes Mall Winston-Salem Crabtree Valley Mall
6447,Triangle Town Center Raleigh Friendly Center
